population,gain
42.112986060161404,8.333333333333332
42.18635363169479,8.333333333333332
42.259721203228175,8.333333333333332
42.333088774761556,8.333333333333332
42.40645634629494,8.333333333333332
42.47982391782832,8.333333333333332
42.5531914893617,8.333333333333332
42.62655906089508,8.333333333333332
42.699926632428465,8.333333333333332
42.77329420396185,8.333333333333332
42.846661775495235,8.333333333333332
42.92002934702862,8.333333333333332
42.99339691856199,8.333333333333332
43.06676449009538,8.333333333333332
43.14013206162876,8.333333333333332
43.213499633162144,8.333333333333332
43.286867204695525,8.333333333333332
43.36023477622891,8.333333333333332
43.43360234776229,8.333333333333332
43.50696991929567,8.333333333333332
43.58033749082905,8.333333333333332
43.653705062362434,8.333333333333332
43.72707263389582,8.333333333333332
43.800440205429204,8.333333333333332
43.87380777696258,8.333333333333332
43.94717534849597,8.333333333333332
44.02054292002935,8.333333333333332
44.093910491562724,8.333333333333332
44.16727806309611,8.333333333333332
44.240645634629495,8.333333333333332
44.314013206162876,8.333333333333332
44.38738077769626,8.333333333333332
44.46074834922964,8.333333333333332
