precision,recall,threshold
0.00880410858400587,1.0,0.3447373057009068
0.00881057268722467,1.0,0.34688242507186
0.00881704628949302,1.0,0.34713316104905184
0.008823529411764706,1.0,0.3476162051942113
0.008830022075055188,1.0,0.34809321298350926
0.008100147275405008,0.9166666666666666,0.34842436248477526
0.008106116433308769,0.9166666666666666,0.3500171794127008
0.008112094395280236,0.9166666666666666,0.3516308940052094
0.008118081180811807,0.9166666666666666,0.35189979514158937
0.00812407680945347,0.9166666666666666,0.35203661228621264
0.008130081300813009,0.9166666666666666,0.3523487969671766
0.0073964497041420114,0.8333333333333334,0.35246180486343465
0.007401924500370096,0.8333333333333334,0.3525151914063255
0.007407407407407408,0.8333333333333334,0.3527019439976498
0.007412898443291327,0.8333333333333334,0.3527820526059643
0.00741839762611276,0.8333333333333334,0.3528589390133052
0.007423904974016332,0.8333333333333334,0.3529501716350049
0.007429420505200594,0.8333333333333334,0.3530778445725427
0.006691449814126394,0.75,0.3538053198587203
0.006696428571428571,0.75,0.35386217699145267
0.006701414743112435,0.75,0.35401601802733196
0.0067064083457526085,0.75,0.35432285406330843
0.006711409395973154,0.75,0.3544279779107376
0.006716417910447761,0.75,0.3545287476623618
0.006721433905899925,0.75,0.3547040448131392
0.006726457399103139,0.75,0.35476589734074615
0.006731488406881077,0.75,0.35482746793545855
0.006736526946107785,0.75,0.3549069145216293
0.006741573033707865,0.75,0.35501980991280785
0.006746626686656672,0.75,0.35530047604737436
0.006751687921980495,0.75,0.355350530660742
0.006756756756756757,0.75,0.3556666424964292
0.0067618332081141996,0.75,0.35577050177602265
0.006766917293233083,0.75,0.356361794346626
0.006772009029345372,0.75,0.35665926510097895
0.006024096385542169,0.6666666666666666,0.3569122470229921
0.006028636021100226,0.6666666666666666,0.3570076857179468
0.006033182503770739,0.6666666666666666,0.3570316252853128
0.0060377358490566035,0.6666666666666666,0.35725258516025094
0.006042296072507553,0.6666666666666666,0.3572565821114377
0.006046863189720333,0.6666666666666666,0.3574102316922926
0.006051437216338881,0.6666666666666666,0.3574416192022804
0.006056018168054504,0.6666666666666666,0.35767972762800837
0.006060606060606061,0.6666666666666666,0.3579515558358027
0.006065200909780136,0.6666666666666666,0.3579535004495976
0.006069802731411229,0.6666666666666666,0.3581227921274856
0.006074411541381929,0.6666666666666666,0.3582087790547087
0.0060790273556231,0.6666666666666666,0.35842745099604467
0.006083650190114068,0.6666666666666666,0.3584463750759999
0.0060882800608828,0.6666666666666666,0.35855351670092644
0.006092916984006093,0.6666666666666666,0.3586791475775503
0.006097560975609756,0.6666666666666666,0.35887076484606706
0.006102212051868803,0.6666666666666666,0.3590658340975253
0.0061068702290076335,0.6666666666666666,0.35913195542154014
0.006111535523300229,0.6666666666666666,0.359186299626017
0.0061162079510703364,0.6666666666666666,0.3592057052229976
0.00612088752869166,0.6666666666666666,0.3592289532343269
0.006125574272588055,0.6666666666666666,0.35941218362633287
0.006130268199233717,0.6666666666666666,0.35958793832409913
0.006134969325153374,0.6666666666666666,0.3597082475923263
0.0061396776669224865,0.6666666666666666,0.35975403043686904
0.006144393241167435,0.6666666666666666,0.3602316501293155
0.006149116064565719,0.6666666666666666,0.36025959721247663
0.006153846153846154,0.6666666666666666,0.36027643170224727
0.006158583525789068,0.6666666666666666,0.3604023680935756
0.0061633281972265025,0.6666666666666666,0.3604050615223854
0.006168080185042405,0.6666666666666666,0.36041019396597307
0.006172839506172839,0.6666666666666666,0.3606295782079745
0.006177606177606178,0.6666666666666666,0.36072655383862107
0.0061823802163833074,0.6666666666666666,0.3608406937968719
0.006187161639597835,0.6666666666666666,0.3610390345175204
0.006191950464396285,0.6666666666666666,0.3612046687187376
0.006196746707978312,0.6666666666666666,0.3612885757997008
0.005426356589147287,0.5833333333333334,0.3614305686770049
0.005430566330488751,0.5833333333333334,0.3614503389486155
0.005434782608695652,0.5833333333333334,0.3614896043755803
0.005439005439005439,0.5833333333333334,0.361694657765211
0.005443234836702955,0.5833333333333334,0.36223208162913373
0.005447470817120622,0.5833333333333334,0.36227456284146375
0.005451713395638629,0.5833333333333334,0.3623813454115312
0.005455962587685113,0.5833333333333334,0.36262565734707397
