precision,recall,threshold
0.010999083409715857,1.0,0.0003938624023437168
0.011009174311926606,1.0,0.0003944913149835077
0.011019283746556474,1.0,0.0003963949209419867
0.011029411764705883,1.0,0.00039698594226675473
0.011039558417663294,1.0,0.0003974243248330826
0.011049723756906077,1.0,0.00039787149465838153
0.011059907834101382,1.0,0.00040033539508267614
0.01107011070110701,1.0,0.0004013036405536705
0.0110803324099723,1.0,0.00040295221433593137
0.011090573012939002,1.0,0.00040438358479902373
0.011100832562442183,1.0,0.00040501091963356025
0.011111111111111112,1.0,0.0004060773503460071
0.011121408711770158,1.0,0.00040686715031610846
0.011131725417439703,1.0,0.0004081719245525513
0.011142061281337047,1.0,0.00040877398025342197
0.011152416356877323,1.0,0.0004116255166889898
0.011162790697674419,1.0,0.00041175521910483695
0.0111731843575419,1.0,0.00041286696404115877
0.011183597390493943,1.0,0.00041355212875357803
0.011194029850746268,1.0,0.00041402476886747157
0.011204481792717087,1.0,0.0004145564460126712
0.011214953271028037,1.0,0.00041501393994721386
0.011225444340505144,1.0,0.0004174228538663165
0.011235955056179775,1.0,0.00041793695193309484
0.011246485473289597,1.0,0.000418236987897383
0.01125703564727955,1.0,0.0004226758864907102
0.011267605633802818,1.0,0.0004231270781475949
0.011278195488721804,1.0,0.00042320549093032044
0.011288805268109126,1.0,0.00042446815545732676
0.011299435028248588,1.0,0.00042844749361952133
0.011310084825636193,1.0,0.00042918292305393977
0.011320754716981131,1.0,0.000429274698270144
0.0113314447592068,1.0,0.0004306200475609129
0.011342155009451797,1.0,0.00043127309035667573
0.011352885525070956,1.0,0.00043168588185441345
0.011363636363636364,1.0,0.00043292177431462686
0.011374407582938388,1.0,0.0004333279168500634
0.011385199240986717,1.0,0.0004345591880336048
0.011396011396011397,1.0,0.00043474736686917954
0.011406844106463879,1.0,0.00043634306034805376
0.011417697431018078,1.0,0.0004396019904652873
0.011428571428571429,1.0,0.00043997181677293563
0.011439466158245948,1.0,0.00044011722551374045
0.011450381679389313,1.0,0.00044061740102108865
0.011461318051575931,1.0,0.0004412649439444955
0.011472275334608031,1.0,0.0004428059075448087
0.011483253588516746,1.0,0.00044425959414500383
0.011494252873563218,1.0,0.000444828890577545
0.011505273250239693,1.0,0.00044539006955194964
0.011516314779270634,1.0,0.00044678485658966165
0.011527377521613832,1.0,0.0004473588562929809
0.011538461538461539,1.0,0.00044741351789685563
0.011549566891241578,1.0,0.0004474216414950184
0.011560693641618497,1.0,0.000447780127611284
0.011571841851494697,1.0,0.0004477921842467348
0.011583011583011582,1.0,0.0004494641050755191
0.011594202898550725,1.0,0.0004511675927791233
0.01160541586073501,1.0,0.0004524961067100786
0.011616650532429816,1.0,0.00045330276858395087
0.011627906976744186,1.0,0.0004556360561043075
0.011639185257032008,1.0,0.00045575537390505505
0.011650485436893204,1.0,0.0004563057496310324
0.011661807580174927,1.0,0.0004612590818909665
0.011673151750972763,1.0,0.0004621660803686253
0.011684518013631937,1.0,0.0004625075642122597
0.011695906432748537,1.0,0.00046369924149978114
0.011707317073170732,1.0,0.00046373392310940193
0.01171875,1.0,0.00046757156106698016
0.011730205278592375,1.0,0.0004677482766156797
0.011741682974559686,1.0,0.00046783319072830925
0.011753183153770812,1.0,0.00046807964762423336
0.011764705882352941,1.0,0.00046918954583724553
0.011776251226692836,1.0,0.00046998153163755143
0.011787819253438114,1.0,0.0004729462706670259
0.011799410029498525,1.0,0.00047417406228047267
0.011811023622047244,1.0,0.0004743746359579191
0.011822660098522168,1.0,0.0004747065907069928
0.011834319526627219,1.0,0.0004749568288610818
0.011846001974333662,1.0,0.000475120144750827
0.011857707509881422,1.0,0.00047726684099025775
0.011869436201780416,1.0,0.0004773729255558139
0.011881188118811881,1.0,0.00047848462178787216
0.011892963330029732,1.0,0.00048036325682716184
0.011904761904761904,1.0,0.00048212402740644865
0.011916583912611719,1.0,0.0004822963709930211
0.011928429423459244,1.0,0.00048367132693744524
0.011940298507462687,1.0,0.0004840194197233718
0.01195219123505976,1.0,0.00048447331689497583
0.011964107676969093,1.0,0.00048555430807822707
0.011976047904191617,1.0,0.0004856704788498037
0.011988011988011988,1.0,0.000485699429972053
0.012,1.0,0.0004857606599133349
0.012012012012012012,1.0,0.00048620691124416214
0.012024048096192385,1.0,0.00048745858574008243
0.012036108324974924,1.0,0.0004885206664853063
0.012048192771084338,1.0,0.0004891217857821126
0.012060301507537688,1.0,0.0004905259811988921
0.012072434607645875,1.0,0.0004920023850912423
0.012084592145015106,1.0,0.0004921927133078322
0.012096774193548387,1.0,0.0004941707212324295
0.012108980827447022,1.0,0.0004946987838301
0.012121212121212121,1.0,0.0004947270416665693
0.012133468149646108,1.0,0.0004989145304017961
0.012145748987854251,1.0,0.0005006945049425967
0.0121580547112462,1.0,0.0005017178460227918
0.012170385395537525,1.0,0.0005062698647599112
0.012182741116751269,1.0,0.0005084374370811999
0.012195121951219513,1.0,0.0005099393530356493
0.012207527975584944,1.0,0.0005102738032163415
0.012219959266802444,1.0,0.000511034509602157
0.012232415902140673,1.0,0.0005126268418123623
0.012244897959183673,1.0,0.0005129454309558654
0.012257405515832482,1.0,0.0005139903593479094
0.012269938650306749,1.0,0.0005148344707502847
0.012282497441146366,1.0,0.0005149653819978481
0.012295081967213115,1.0,0.0005150480065596928
0.012307692307692308,1.0,0.0005159984541032051
0.012320328542094456,1.0,0.0005160308178115329
0.012332990750256937,1.0,0.0005164242451286705
0.012345679012345678,1.0,0.000517097243691399
0.012358393408856848,1.0,0.0005214466471770352
0.012371134020618556,1.0,0.000521748897515987
0.01238390092879257,1.0,0.0005219822597082167
0.012396694214876033,1.0,0.0005239375358504891
0.012409513960703205,1.0,0.0005304847011229177
0.012422360248447204,1.0,0.000531465105901505
0.012435233160621761,1.0,0.0005323034569265355
0.012448132780082987,1.0,0.0005378936949981049
0.012461059190031152,1.0,0.00053990126626982
0.012474012474012475,1.0,0.0005425630937708608
0.012486992715920915,1.0,0.000542774229423953
0.0125,1.0,0.0005457624874034122
0.01251303441084463,1.0,0.0005463717605524957
0.012526096033402923,1.0,0.0005470747407559961
0.012539184952978056,1.0,0.0005508559934854646
0.012552301255230125,1.0,0.0005510488575173741
0.012565445026178011,1.0,0.0005510834758239586
0.012578616352201259,1.0,0.0005513042322998568
0.012591815320041973,1.0,0.0005516259003811427
0.012605042016806723,1.0,0.0005530881029576142
0.012618296529968454,1.0,0.0005541016426029759
0.01263157894736842,1.0,0.0005552372960904789
0.012644889357218124,1.0,0.0005552743081005287
0.012658227848101266,1.0,0.0005565078229484063
0.012671594508975714,1.0,0.0005612223364415134
0.012684989429175475,1.0,0.0005613679935192735
0.012698412698412698,1.0,0.000563507626173943
0.012711864406779662,1.0,0.0005642350526609837
0.012725344644750796,1.0,0.0005649182145917158
0.012738853503184714,1.0,0.0005655488807165011
0.012752391073326248,1.0,0.0005656012978812582
0.01276595744680851,1.0,0.0005659017751230139
0.012779552715654952,1.0,0.0005667519667194749
0.01279317697228145,1.0,0.0005721205697099957
0.012806830309498399,1.0,0.0005734250742982847
0.01282051282051282,1.0,0.0005747770601546104
0.012834224598930482,1.0,0.0005757625760360055
0.01284796573875803,1.0,0.0005765271968471473
0.012861736334405145,1.0,0.0005799760882806361
0.012875536480686695,1.0,0.0005801536855876568
0.01288936627282492,1.0,0.0005813534637951913
0.012903225806451613,1.0,0.00058400542077762
0.012917115177610334,1.0,0.000584211217347397
0.01293103448275862,1.0,0.0005862166506492458
0.012944983818770227,1.0,0.0005864066322361334
0.012958963282937365,1.0,0.0005876225260840123
0.012972972972972972,1.0,0.000589666112733038
0.012987012987012988,1.0,0.0005910063474381527
0.013001083423618635,1.0,0.0005913203381909856
0.013015184381778741,1.0,0.0005932592969645945
0.013029315960912053,1.0,0.0005937259423322587
0.013043478260869565,1.0,0.0005956336575008025
0.013057671381936888,1.0,0.0005994888364498978
0.013071895424836602,1.0,0.000600875284907346
