target,score,cum_target,gain,population
0,0.0024648838959488643,12,1.0,360.0007336757153
0,0.002450128684241812,12,1.0,361.0007336757153
0,0.0024480527152124097,12,1.0,362.0007336757153
0,0.0024401329225440436,12,1.0,363.0007336757153
0,0.002439399980646147,12,1.0,364.0007336757153
0,0.002435542924227061,12,1.0,365.0007336757153
0,0.002435167562034458,12,1.0,366.0007336757153
0,0.0024349156987907568,12,1.0,367.0007336757153
0,0.002394065311003112,12,1.0,368.0007336757153
0,0.002382932150120436,12,1.0,369.0007336757153
0,0.002363568153187311,12,1.0,370.0007336757153
0,0.0023598347843523564,12,1.0,371.0007336757153
0,0.0023438612570138464,12,1.0,372.0007336757153
0,0.0023127382486720074,12,1.0,373.0007336757153
0,0.0023057031050401668,12,1.0,374.0007336757153
0,0.0023023913311638854,12,1.0,375.0007336757153
0,0.0023005553733237657,12,1.0,376.0007336757153
0,0.002279104315192278,12,1.0,377.0007336757153
0,0.0022787568748309475,12,1.0,378.0007336757153
0,0.0022649952809013414,12,1.0,379.0007336757153
0,0.002244012343799651,12,1.0,380.0007336757153
0,0.00224252344117098,12,1.0,381.0007336757153
0,0.002237252410322077,12,1.0,382.0007336757153
0,0.002233891856475732,12,1.0,383.0007336757153
0,0.002230852723552065,12,1.0,384.0007336757153
0,0.002206624119129587,12,1.0,385.0007336757153
0,0.0021911221276576217,12,1.0,386.0007336757153
0,0.0021878792234911516,12,1.0,387.0007336757153
0,0.002186762790412621,12,1.0,388.0007336757153
0,0.00218315423170631,12,1.0,389.0007336757153
0,0.0021796035147377923,12,1.0,390.0007336757153
0,0.002162796497684718,12,1.0,391.0007336757153
0,0.002156403904697692,12,1.0,392.0007336757153
0,0.0021519994199975636,12,1.0,393.0007336757153
0,0.002148924960400247,12,1.0,394.0007336757153
0,0.0021446184862532708,12,1.0,395.0007336757153
0,0.0021353917593833712,12,1.0,396.0007336757153
0,0.0021333370140221948,12,1.0,397.0007336757153
0,0.0021182079803034443,12,1.0,398.0007336757153
0,0.0021058236289931676,12,1.0,399.0007336757153
0,0.002102953544544471,12,1.0,400.0007336757153
